"C3","C4","CZ","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.03968,0.03217,0.03686,0.16813,0.11124,0.0552,0.0336,0.07098,0.04416,0.12983,0.0198,0.02841,0.02538,0.03251,0.07079,0.07573,0.023,0.0425,0.01152,0.02168,0.02374
0.03995,0.02626,0.03333,0.07959,0.06006,0.04268,0.02107,0.04055,0.02782,0.06635,0.02505,0.03849,0.03873,0.03141,0.0615,0.06748,0.03551,0.03951,0.01256,0.02386,0.02922
0.0361,0.02993,0.03767,0.05675,0.0402,0.04651,0.01901,0.0357,0.02284,0.03863,0.01448,0.02554,0.02259,0.03481,0.04006,0.04524,0.01838,0.0235,0.01466,0.02767,0.01895
0.04733,0.03735,0.04699,0.05733,0.03375,0.03813,0.01675,0.02923,0.02236,0.03589,0.01282,0.03223,0.02656,0.03417,0.03895,0.04473,0.01539,0.02292,0.01532,0.02394,0.01679
0.03274,0.05149,0.05518,0.04494,0.03287,0.02834,0.01968,0.0201,0.01976,0.03328,0.01496,0.03811,0.03448,0.05277,0.04624,0.06437,0.01793,0.02056,0.03153,0.05277,0.01673
0.04271,0.03461,0.03988,0.10872,0.08256,0.03209,0.0265,0.03635,0.03345,0.09047,0.01362,0.03539,0.03007,0.04801,0.03573,0.04212,0.01089,0.0217,0.01781,0.03421,0.01993
0.05711,0.04172,0.04435,0.05594,0.04476,0.03196,0.02218,0.02428,0.02472,0.04455,0.01387,0.02658,0.02885,0.03509,0.03628,0.03901,0.0141,0.02231,0.01939,0.02902,0.02415
0.05579,0.03676,0.04277,0.05098,0.04057,0.03431,0.02601,0.02642,0.02402,0.03892,0.01782,0.04188,0.03599,0.03368,0.03988,0.05275,0.01457,0.01996,0.01985,0.02245,0.02517
0.05703,0.03793,0.03461,0.0808,0.08275,0.03767,0.02783,0.03368,0.03177,0.08764,0.00939,0.02926,0.02438,0.03437,0.0315,0.04431,0.01462,0.04155,0.0171,0.02386,0.01578
0.06534,0.02389,0.03667,0.0915,0.07311,0.03759,0.02144,0.04542,0.03646,0.08289,0.0128,0.02325,0.02612,0.04242,0.04361,0.03537,0.01197,0.03336,0.01029,0.03032,0.02458
0.05533,0.04747,0.05238,0.04826,0.03292,0.03494,0.01446,0.02563,0.02043,0.03246,0.01101,0.02682,0.02573,0.02596,0.04302,0.03993,0.01526,0.02282,0.0131,0.0267,0.02017
0.04173,0.03169,0.03931,0.07859,0.05886,0.04522,0.02632,0.03028,0.03115,0.05941,0.01276,0.03353,0.02908,0.03043,0.03867,0.0485,0.01533,0.02486,0.01632,0.02493,0.0186
0.05316,0.04941,0.0611,0.06109,0.04609,0.05183,0.02763,0.0658,0.04761,0.04695,0.00876,0.02557,0.0186,0.03265,0.03049,0.04114,0.01198,0.01747,0.01813,0.02252,0.01364
0.04752,0.02945,0.04261,0.06191,0.05193,0.04861,0.03364,0.04558,0.03894,0.04613,0.02814,0.02438,0.02164,0.03071,0.02625,0.03046,0.01231,0.02034,0.01169,0.02521,0.01502
0.04994,0.0267,0.03841,0.05536,0.03816,0.05154,0.03022,0.03348,0.02924,0.03988,0.02284,0.02917,0.02556,0.03325,0.02693,0.0304,0.01301,0.0221,0.01096,0.02133,0.01853
0.0648,0.04888,0.05694,0.06238,0.03509,0.05426,0.02315,0.04247,0.0335,0.04165,0.01201,0.02855,0.02183,0.04552,0.03033,0.0342,0.01307,0.02131,0.0199,0.03536,0.01544
0.06972,0.03889,0.04533,0.04816,0.03148,0.04632,0.02772,0.04521,0.03392,0.03176,0.01181,0.02709,0.02651,0.04178,0.0314,0.03322,0.01507,0.01861,0.028,0.03038,0.01793
0.029,0.03349,0.04883,0.04889,0.02536,0.04338,0.02484,0.04338,0.03267,0.02471,0.03191,0.04484,0.03458,0.04176,0.04246,0.04102,0.02953,0.02409,0.01864,0.03755,0.02924
0.03714,0.02127,0.02994,0.03719,0.02193,0.03247,0.02027,0.03087,0.02911,0.02507,0.02376,0.05392,0.03702,0.03216,0.03816,0.04421,0.01865,0.02307,0.01279,0.02539,0.0229
0.04059,0.03836,0.04135,0.04789,0.03236,0.03296,0.02305,0.0283,0.023,0.03143,0.01242,0.03042,0.02974,0.03631,0.04429,0.03992,0.01334,0.01932,0.02391,0.02598,0.01916
0.05755,0.03564,0.04276,0.05144,0.02881,0.03101,0.01997,0.02629,0.02641,0.03246,0.01446,0.02435,0.02595,0.03168,0.05557,0.0417,0.01887,0.01735,0.01372,0.02903,0.02655
0.03939,0.03918,0.04561,0.04266,0.02789,0.02501,0.02415,0.02863,0.02438,0.02956,0.01192,0.02827,0.02628,0.04646,0.02733,0.03091,0.01014,0.02304,0.01887,0.03245,0.01643
0.03565,0.04485,0.07138,0.05876,0.04109,0.04383,0.02917,0.04439,0.02962,0.0446,0.00896,0.04214,0.03373,0.04498,0.03864,0.0452,0.01575,0.02127,0.01664,0.03056,0.01708
0.03588,0.02232,0.02791,0.04859,0.02891,0.05487,0.0192,0.06137,0.0342,0.03222,0.00934,0.02401,0.02482,0.02857,0.02704,0.03078,0.01483,0.02476,0.01173,0.0241,0.01434
0.04268,0.04076,0.05464,0.06189,0.04079,0.06717,0.0688,0.11361,0.12982,0.04816,0.0104,0.03397,0.02942,0.04379,0.04289,0.0388,0.01317,0.02292,0.01496,0.03042,0.02177
0.10076,0.04845,0.04947,0.05796,0.0381,0.07739,0.05059,0.10682,0.0858,0.04029,0.01195,0.02292,0.0207,0.04482,0.03766,0.03649,0.01057,0.02131,0.01997,0.0281,0.02036
0.065,0.03394,0.0466,0.04729,0.03344,0.05474,0.0323,0.04248,0.03558,0.0351,0.00866,0.02416,0.0229,0.03822,0.03299,0.03443,0.01005,0.02146,0.0159,0.02269,0.01805
0.19363,0.05132,0.05393,0.06449,0.06492,0.03662,0.04991,0.05816,0.06343,0.05958,0.00949,0.02412,0.01881,0.05474,0.02156,0.02187,0.01435,0.03411,0.02633,0.04256,0.01549
0.10497,0.03641,0.03627,0.04852,0.03157,0.03573,0.0235,0.02929,0.02612,0.03215,0.04195,0.03047,0.02819,0.05137,0.04106,0.04381,0.03922,0.03142,0.01813,0.02951,0.01968
0.05407,0.04058,0.05803,0.04869,0.03406,0.04768,0.02517,0.0403,0.03103,0.03436,0.02621,0.03175,0.03494,0.03836,0.05506,0.04777,0.0332,0.03346,0.02644,0.0283,0.02655
0.05842,0.0507,0.06134,0.05664,0.03952,0.03739,0.02058,0.03155,0.02731,0.04232,0.10303,0.04301,0.04187,0.04329,0.04233,0.04459,0.04117,0.02492,0.01418,0.02854,0.02108
0.05839,0.04825,0.06906,0.05888,0.0367,0.04579,0.0188,0.03951,0.02739,0.03851,0.03992,0.02892,0.02321,0.03607,0.02506,0.02912,0.03011,0.02967,0.01542,0.03579,0.01876
0.06044,0.02654,0.0411,0.05009,0.02918,0.03438,0.01489,0.02385,0.02094,0.03449,0.01175,0.02669,0.02222,0.03033,0.02523,0.02765,0.01565,0.02795,0.00988,0.02608,0.01654
0.0406,0.03298,0.03996,0.04305,0.0304,0.02972,0.02242,0.02367,0.02205,0.03332,0.01476,0.02628,0.02451,0.0325,0.03498,0.03614,0.01363,0.02594,0.01465,0.02118,0.01723
0.0331,0.03761,0.0451,0.06717,0.0601,0.0395,0.04731,0.10542,0.14311,0.05407,0.01307,0.04278,0.02992,0.03006,0.04022,0.04568,0.01602,0.02133,0.01677,0.02546,0.01774
0.02992,0.03399,0.04128,0.03879,0.02805,0.03095,0.01964,0.02528,0.02192,0.02657,0.01327,0.02781,0.0278,0.0331,0.03485,0.04488,0.01443,0.01906,0.01773,0.02683,0.01894
0.07115,0.03047,0.03251,0.04829,0.02949,0.0433,0.0195,0.05438,0.04186,0.03278,0.00852,0.02474,0.01894,0.02742,0.01972,0.02207,0.01197,0.0203,0.01189,0.02108,0.01374
0.06446,0.0289,0.03621,0.03924,0.0249,0.03242,0.0144,0.02157,0.02086,0.02506,0.01259,0.03607,0.02799,0.03099,0.03285,0.03421,0.01371,0.14435,0.01781,0.02721,0.01787
0.03242,0.03394,0.04448,0.04495,0.02882,0.02931,0.01692,0.02041,0.0165,0.02538,0.01636,0.02793,0.02359,0.04,0.04331,0.04752,0.02227,0.02877,0.01594,0.03199,0.01739
0.03421,0.03092,0.03627,0.04502,0.02679,0.02915,0.01638,0.0292,0.02208,0.02873,0.01423,0.02964,0.02587,0.03305,0.03067,0.03564,0.01916,0.03924,0.01723,0.02161,0.02079
0.03242,0.06935,0.08348,0.11138,0.07693,0.04235,0.02743,0.04545,0.03106,0.08864,0.01347,0.033,0.02698,0.05547,0.05125,0.04913,0.01795,0.0274,0.02614,0.03666,0.02355
0.03811,0.0572,0.07077,0.10651,0.08498,0.05101,0.03779,0.06688,0.04136,0.09489,0.02227,0.03816,0.03593,0.04398,0.05801,0.0642,0.01364,0.03724,0.02143,0.03493,0.02292
0.04344,0.05284,0.0712,0.04388,0.03582,0.03236,0.03049,0.02578,0.03191,0.03632,0.01086,0.02854,0.03453,0.07007,0.04204,0.04117,0.01377,0.04564,0.01986,0.04222,0.02706
0.06527,0.04331,0.04711,0.07147,0.05738,0.03426,0.0316,0.02908,0.03411,0.05668,0.01175,0.03124,0.02787,0.04635,0.04376,0.04291,0.01617,0.03108,0.01965,0.04081,0.02049
0.04058,0.04707,0.05079,0.04831,0.04404,0.02792,0.02791,0.02435,0.02902,0.03943,0.01486,0.03751,0.03219,0.03593,0.03787,0.04976,0.01838,0.02676,0.0219,0.0265,0.01675
0.0318,0.04214,0.03965,0.04669,0.03357,0.03189,0.02714,0.02842,0.03265,0.03625,0.03362,0.02399,0.02541,0.05073,0.02809,0.03495,0.01314,0.02313,0.01921,0.03923,0.01588
0.04076,0.04686,0.05835,0.05153,0.03982,0.04101,0.02589,0.03389,0.02986,0.04308,0.01117,0.02237,0.02208,0.0435,0.02539,0.03452,0.01422,0.02297,0.0174,0.02885,0.01553
0.04245,0.04978,0.06994,0.05971,0.03915,0.06696,0.03983,0.07242,0.06815,0.04132,0.01536,0.02506,0.02506,0.03767,0.02958,0.03352,0.01112,0.03466,0.01894,0.03129,0.01708
0.04481,0.06865,0.1053,0.04775,0.0352,0.05543,0.0433,0.05146,0.03614,0.03981,0.01613,0.02628,0.02843,0.05124,0.0373,0.03837,0.01421,0.06742,0.01894,0.03706,0.01989
0.08482,0.08369,0.10978,0.04029,0.02988,0.05018,0.03487,0.05166,0.02793,0.02945,0.01253,0.02303,0.02624,0.07031,0.02969,0.03419,0.01397,0.06584,0.03464,0.10894,0.0169
0.04222,0.04552,0.06245,0.04245,0.0264,0.05055,0.03382,0.06131,0.04354,0.02845,0.01371,0.02772,0.02243,0.05525,0.0299,0.02757,0.01432,0.06973,0.02342,0.05159,0.01858
0.10046,0.06113,0.08176,0.05736,0.03573,0.0702,0.02492,0.08341,0.04082,0.04149,0.00932,0.02669,0.02256,0.05143,0.02895,0.03534,0.01417,0.05805,0.02527,0.04261,0.01709
0.0517,0.05586,0.05711,0.04304,0.02653,0.0428,0.03172,0.03242,0.02445,0.02701,0.03265,0.02528,0.02491,0.04376,0.02699,0.03153,0.01907,0.03114,0.02178,0.03226,0.01924
0.04906,0.08023,0.09959,0.06632,0.09763,0.06261,0.05336,0.06526,0.04187,0.07569,0.02816,0.03283,0.03067,0.07217,0.04428,0.04991,0.02005,0.03106,0.02631,0.04331,0.02345
0.03895,0.0374,0.06315,0.06873,0.06074,0.06011,0.02982,0.09123,0.06021,0.05358,0.01874,0.02831,0.02725,0.04726,0.06092,0.05865,0.02755,0.03206,0.01683,0.03272,0.02557
0.04324,0.03124,0.04352,0.04739,0.03985,0.0294,0.02115,0.02821,0.02685,0.03847,0.02264,0.04859,0.03899,0.03929,0.0569,0.07534,0.02019,0.03911,0.01493,0.02976,0.02393
0.04582,0.03171,0.04997,0.05474,0.0521,0.03235,0.02771,0.03159,0.02098,0.04679,0.01576,0.02869,0.02929,0.0463,0.04563,0.04063,0.01865,0.0384,0.01537,0.02675,0.02442
0.03908,0.05621,0.07125,0.05622,0.03996,0.04036,0.02049,0.03001,0.02075,0.03998,0.01183,0.03909,0.0445,0.03558,0.05383,0.0436,0.02094,0.02969,0.02058,0.03043,0.03852
0.03975,0.04113,0.05061,0.05608,0.0425,0.0372,0.0197,0.0325,0.0256,0.0445,0.01391,0.036,0.03187,0.03748,0.04057,0.04347,0.0164,0.0442,0.0161,0.02325,0.02594
0.0532,0.05641,0.06625,0.03853,0.02211,0.02819,0.01635,0.01876,0.01728,0.02507,0.01392,0.03913,0.03271,0.03899,0.04695,0.05197,0.01843,0.05417,0.01978,0.02162,0.02128
0.06762,0.06303,0.05913,0.06544,0.05096,0.02559,0.02753,0.02434,0.03749,0.05873,0.01872,0.0306,0.02606,0.05114,0.03653,0.03661,0.01434,0.02732,0.0185,0.03096,0.02136
0.04919,0.03082,0.0492,0.04813,0.0293,0.02973,0.01619,0.02072,0.01874,0.03179,0.01454,0.03355,0.02628,0.03321,0.04598,0.05053,0.01412,0.02389,0.01399,0.0259,0.02646
0.03725,0.0348,0.0362,0.04454,0.026,0.0263,0.02723,0.02635,0.03094,0.02716,0.01272,0.12687,0.05388,0.03582,0.05088,0.05915,0.01697,0.02482,0.01612,0.03308,0.03383
0.04364,0.03022,0.03648,0.03452,0.02533,0.02613,0.02269,0.01853,0.0185,0.02229,0.01226,0.03638,0.04162,0.02948,0.0464,0.05295,0.01713,0.02547,0.01358,0.02337,0.04457
0.04057,0.02655,0.03728,0.05537,0.03828,0.02958,0.01801,0.02959,0.02219,0.04471,0.01736,0.03693,0.02971,0.0406,0.04593,0.05916,0.01514,0.03303,0.01452,0.03862,0.02812
0.0384,0.10568,0.09609,0.04008,0.02374,0.03315,0.01444,0.02365,0.01676,0.02427,0.01934,0.03093,0.03315,0.04845,0.04883,0.0491,0.02093,0.02447,0.02887,0.02779,0.02654
0.08569,0.03743,0.05118,0.056,0.03532,0.03517,0.01842,0.02687,0.02183,0.04282,0.01715,0.04145,0.03482,0.04219,0.05744,0.0616,0.0174,0.02507,0.01474,0.02829,0.02698
0.14968,0.04479,0.05376,0.04983,0.03763,0.03488,0.01934,0.02838,0.02366,0.03711,0.01674,0.04131,0.02687,0.03631,0.03219,0.04881,0.01814,0.02018,0.01442,0.02369,0.01723
0.14305,0.03102,0.04607,0.0365,0.02519,0.02592,0.01345,0.01584,0.01422,0.02509,0.01068,0.02756,0.02413,0.03283,0.02556,0.03324,0.01379,0.0406,0.01377,0.02577,0.02149
0.12672,0.03196,0.03398,0.05173,0.04198,0.03143,0.02377,0.02788,0.02882,0.04248,0.01405,0.02534,0.02922,0.02766,0.03263,0.04587,0.01457,0.02475,0.01877,0.02443,0.02326
0.08508,0.03881,0.04762,0.06301,0.04886,0.03351,0.02517,0.03419,0.02854,0.04991,0.01562,0.03798,0.0277,0.03859,0.03086,0.04293,0.01467,0.04132,0.01559,0.02537,0.01932
0.05328,0.02924,0.03859,0.06097,0.05139,0.03422,0.02428,0.05047,0.05229,0.05765,0.01413,0.02559,0.02554,0.03874,0.0309,0.03491,0.01412,0.01981,0.01628,0.02693,0.0154
0.04827,0.0528,0.06039,0.04315,0.02801,0.02397,0.01857,0.029,0.02656,0.03369,0.01552,0.02523,0.03198,0.05644,0.04035,0.04577,0.01622,0.02505,0.02498,0.04723,0.02478
0.05019,0.06021,0.0575,0.06217,0.03739,0.03517,0.01614,0.0262,0.02463,0.04652,0.01653,0.04918,0.04551,0.04993,0.0501,0.05158,0.01678,0.02723,0.03147,0.04339,0.02232
0.09505,0.0341,0.03994,0.04316,0.03404,0.04308,0.01788,0.04408,0.02722,0.03353,0.01283,0.03445,0.04108,0.04825,0.024,0.03216,0.01243,0.03069,0.02006,0.03812,0.02196
0.09813,0.04117,0.04935,0.03952,0.02802,0.02862,0.02379,0.02497,0.03799,0.02727,0.01426,0.03307,0.03661,0.04009,0.03607,0.03991,0.01326,0.03055,0.01755,0.03204,0.02006
0.08189,0.04316,0.05165,0.0756,0.04494,0.06624,0.03717,0.05422,0.05709,0.04839,0.01212,0.04232,0.03338,0.04555,0.02613,0.03255,0.01142,0.0208,0.02244,0.03516,0.01655
0.02976,0.03867,0.06156,0.05248,0.03432,0.03798,0.03299,0.04317,0.03999,0.03494,0.01156,0.04061,0.03277,0.04998,0.02763,0.03416,0.01316,0.02415,0.02111,0.03653,0.01908
0.03235,0.03694,0.05496,0.04461,0.03347,0.03194,0.02031,0.05982,0.0409,0.03642,0.01106,0.03595,0.03491,0.04285,0.05139,0.05462,0.01242,0.02127,0.01841,0.03453,0.0218
0.03461,0.03443,0.04887,0.04702,0.03412,0.05981,0.0187,0.0715,0.0402,0.03393,0.01126,0.03928,0.02882,0.04191,0.02396,0.03282,0.01116,0.03041,0.01674,0.02987,0.01306
0.04762,0.03852,0.03769,0.05729,0.04072,0.03535,0.01674,0.03041,0.0305,0.04032,0.01231,0.0377,0.02574,0.03321,0.03192,0.03941,0.01461,0.0254,0.01873,0.0223,0.01262
0.04314,0.03854,0.05729,0.04149,0.0294,0.04558,0.02353,0.0439,0.02975,0.0305,0.01356,0.03344,0.02903,0.04027,0.03516,0.0336,0.01472,0.02488,0.01364,0.03286,0.02311
0.02882,0.03989,0.04854,0.04426,0.0398,0.04668,0.03722,0.05402,0.05395,0.03505,0.01072,0.02862,0.02945,0.0355,0.03233,0.03842,0.01172,0.02417,0.01497,0.02616,0.02082
0.03699,0.02995,0.02644,0.03942,0.0254,0.03153,0.02414,0.04482,0.04252,0.02418,0.0122,0.02334,0.02095,0.03318,0.03451,0.03759,0.01346,0.04517,0.01627,0.03353,0.01645
0.03913,0.0217,0.02588,0.05245,0.03648,0.06421,0.04272,0.12137,0.09626,0.03847,0.00961,0.02457,0.03315,0.02262,0.03197,0.03244,0.01202,0.03558,0.01108,0.01952,0.02163
0.0847,0.04521,0.04913,0.05516,0.03728,0.05437,0.03081,0.06321,0.04868,0.04029,0.01035,0.04387,0.04492,0.03596,0.04841,0.05936,0.01361,0.02448,0.01526,0.02505,0.02226
0.08247,0.09813,0.11235,0.04273,0.02659,0.05572,0.02525,0.05787,0.03369,0.02765,0.01475,0.03987,0.03662,0.05138,0.06799,0.05485,0.01772,0.02932,0.02718,0.02658,0.03196
0.04981,0.08039,0.10141,0.05171,0.02468,0.06523,0.02888,0.07244,0.03787,0.02939,0.01737,0.0367,0.03853,0.06896,0.04064,0.04907,0.01109,0.0284,0.03319,0.04778,0.02201
0.0333,0.0665,0.08831,0.05276,0.03752,0.03998,0.04129,0.04376,0.04784,0.03535,0.01679,0.04008,0.02764,0.06609,0.03025,0.0386,0.01496,0.03019,0.03697,0.05579,0.01766
0.04572,0.03628,0.04454,0.04771,0.03934,0.0304,0.03171,0.03877,0.05019,0.03993,0.01753,0.03645,0.02829,0.05128,0.0364,0.04494,0.02272,0.02605,0.01478,0.04033,0.01829
0.06833,0.02658,0.02772,0.06619,0.0473,0.03345,0.01546,0.03589,0.0267,0.0552,0.01674,0.04878,0.04034,0.03896,0.04573,0.05637,0.02976,0.02498,0.01482,0.0309,0.02209
0.03164,0.03368,0.03884,0.06818,0.04794,0.03957,0.01803,0.03468,0.02573,0.05248,0.01898,0.04159,0.0286,0.03154,0.03008,0.03698,0.03185,0.01592,0.01282,0.0255,0.02076
0.03601,0.02902,0.02764,0.03604,0.02599,0.031,0.01464,0.02187,0.02003,0.02536,0.01444,0.03361,0.02604,0.03131,0.03095,0.03978,0.01771,0.01758,0.02016,0.02703,0.0166
0.03653,0.03955,0.04414,0.04193,0.02838,0.04075,0.01622,0.03261,0.0169,0.03048,0.00967,0.03417,0.03043,0.04771,0.0378,0.0436,0.01409,0.01804,0.0217,0.03014,0.02188
0.03953,0.03255,0.03682,0.05976,0.03949,0.0455,0.01803,0.02801,0.02058,0.0438,0.0136,0.03667,0.02875,0.02784,0.03809,0.04392,0.02402,0.01999,0.01706,0.0247,0.01901
0.04525,0.03386,0.03803,0.058,0.04375,0.03648,0.02229,0.02999,0.0237,0.04882,0.01167,0.02728,0.02349,0.03479,0.03039,0.03377,0.01787,0.0237,0.01479,0.02277,0.01705
0.03988,0.04042,0.05104,0.04894,0.02822,0.04183,0.01931,0.0236,0.01847,0.03104,0.01881,0.03269,0.03517,0.04397,0.04095,0.04307,0.01279,0.02327,0.01567,0.02566,0.02024
0.076,0.04295,0.06701,0.05524,0.04159,0.03286,0.01975,0.02672,0.02109,0.04361,0.01009,0.02866,0.02248,0.06282,0.0201,0.02292,0.01236,0.01817,0.01683,0.05593,0.01005
0.07548,0.02811,0.03739,0.07158,0.04241,0.03621,0.0266,0.04033,0.03951,0.05252,0.01125,0.02474,0.02346,0.02741,0.02505,0.02831,0.01396,0.02389,0.01108,0.02268,0.0148
0.05248,0.09094,0.12689,0.04281,0.02786,0.03383,0.01968,0.03045,0.03305,0.02926,0.02001,0.02922,0.03212,0.05724,0.06608,0.07374,0.02557,0.02297,0.02136,0.04006,0.02207
0.03306,0.0603,0.08538,0.03401,0.02329,0.03432,0.02895,0.049,0.04857,0.02435,0.02805,0.04785,0.03656,0.03994,0.07223,0.08287,0.02483,0.01671,0.02021,0.0254,0.02176
0.04217,0.06135,0.07843,0.04267,0.03162,0.06837,0.03029,0.1119,0.07759,0.03102,0.02599,0.03174,0.03138,0.0402,0.05506,0.06941,0.02817,0.02268,0.0202,0.02428,0.02981
0.11566,0.02446,0.03174,0.04991,0.03676,0.07594,0.0573,0.07316,0.08534,0.03616,0.01458,0.03021,0.03451,0.02865,0.04923,0.05475,0.01159,0.01941,0.01035,0.01922,0.02255
0.06248,0.02772,0.04146,0.0564,0.03563,0.04753,0.02599,0.05502,0.04383,0.03668,0.01132,0.03365,0.02717,0.04069,0.02575,0.02877,0.01126,0.021,0.0122,0.02055,0.01596
0.05301,0.08029,0.09376,0.05593,0.03518,0.05209,0.02463,0.04153,0.02877,0.03783,0.01171,0.03092,0.02469,0.0351,0.03343,0.03454,0.01401,0.0363,0.02031,0.02575,0.01478
0.04077,0.03575,0.03857,0.06438,0.03213,0.04836,0.02417,0.04581,0.04129,0.03514,0.01066,0.0272,0.02257,0.02933,0.02267,0.02772,0.01157,0.02533,0.017,0.02258,0.01392
0.04285,0.02923,0.03504,0.05682,0.03646,0.03984,0.02647,0.03913,0.03296,0.04128,0.01765,0.02964,0.02771,0.02955,0.04221,0.04224,0.01396,0.02463,0.01694,0.02546,0.02627
0.04406,0.03305,0.04123,0.05608,0.04838,0.0426,0.02333,0.04195,0.03366,0.04746,0.01404,0.03175,0.02659,0.02825,0.03026,0.03751,0.01522,0.02372,0.01373,0.01953,0.01768
0.04542,0.06442,0.09056,0.05073,0.03789,0.02901,0.01887,0.02636,0.02007,0.03709,0.01177,0.02951,0.02403,0.04649,0.0331,0.03754,0.01408,0.01637,0.01822,0.0258,0.01569
0.03563,0.02732,0.0341,0.0359,0.02484,0.02675,0.01979,0.02268,0.01905,0.02214,0.01486,0.0386,0.02882,0.02733,0.03507,0.04039,0.01342,0.02003,0.01234,0.02458,0.01468
0.04493,0.06569,0.06332,0.03773,0.02757,0.02858,0.0185,0.01786,0.01495,0.02461,0.01597,0.04574,0.04364,0.04589,0.05033,0.0541,0.02047,0.0213,0.01806,0.03077,0.03072
0.03867,0.06993,0.08112,0.05499,0.04359,0.03534,0.02159,0.02834,0.02332,0.04077,0.01218,0.02508,0.02727,0.03513,0.02565,0.03047,0.0166,0.02236,0.02094,0.02285,0.0213
0.10579,0.05865,0.05541,0.07707,0.07412,0.04613,0.02716,0.04594,0.03252,0.07235,0.01316,0.02973,0.02654,0.05293,0.05798,0.07175,0.01448,0.02031,0.02835,0.04026,0.02146
0.05448,0.03724,0.04373,0.09179,0.09882,0.03598,0.03304,0.03033,0.03271,0.08666,0.01932,0.0305,0.02593,0.03951,0.03869,0.04711,0.01372,0.01815,0.01839,0.0333,0.01986
0.02767,0.03959,0.04782,0.18741,0.16119,0.05518,0.04147,0.0702,0.06106,0.18013,0.01185,0.028,0.02368,0.0364,0.04184,0.04709,0.01397,0.02384,0.01779,0.02782,0.0152
0.02879,0.04025,0.04954,0.11134,0.12616,0.02928,0.03181,0.03545,0.04206,0.13705,0.00931,0.02344,0.02422,0.04498,0.02571,0.03044,0.01132,0.03157,0.01729,0.02384,0.01478
0.03894,0.02415,0.0291,0.08671,0.07913,0.0313,0.01991,0.02473,0.02416,0.08374,0.01275,0.02797,0.02717,0.03022,0.02348,0.0262,0.01276,0.02476,0.01389,0.02482,0.01312
0.03914,0.01922,0.02965,0.06033,0.0364,0.03446,0.0149,0.02652,0.01957,0.04062,0.01101,0.02564,0.02284,0.02915,0.03392,0.03783,0.01041,0.03237,0.01017,0.02257,0.01612
0.04205,0.02995,0.03955,0.0543,0.03263,0.03392,0.02077,0.03008,0.0249,0.03415,0.01446,0.02358,0.02811,0.0385,0.03467,0.04014,0.0109,0.02256,0.0134,0.02406,0.02233
0.06271,0.04305,0.05285,0.07292,0.05356,0.03797,0.02025,0.0344,0.02817,0.05817,0.01257,0.02442,0.02139,0.04624,0.02437,0.02795,0.01275,0.02796,0.01737,0.02447,0.01741
0.05256,0.04097,0.03751,0.04791,0.02532,0.02994,0.0122,0.02247,0.01724,0.02874,0.00966,0.02307,0.02111,0.03683,0.02652,0.03409,0.00971,0.02349,0.01859,0.02417,0.01349
0.03166,0.0415,0.05114,0.04524,0.02953,0.0358,0.01531,0.02571,0.01954,0.02994,0.01275,0.02812,0.02896,0.06028,0.04098,0.04607,0.0176,0.02332,0.01729,0.03087,0.02002
0.03951,0.03026,0.03506,0.03343,0.0194,0.02488,0.01348,0.02008,0.01405,0.0244,0.01046,0.02309,0.02274,0.0422,0.0302,0.03258,0.01539,0.02077,0.01579,0.02475,0.0159
0.03585,0.034,0.04153,0.04502,0.0265,0.03072,0.01837,0.02135,0.01682,0.02982,0.01165,0.02852,0.01936,0.03856,0.03425,0.04376,0.01268,0.02095,0.01493,0.02762,0.01513
0.05528,0.02832,0.04101,0.04488,0.03168,0.03245,0.02114,0.01946,0.01793,0.03605,0.01816,0.02809,0.02715,0.03574,0.05107,0.05667,0.01851,0.02525,0.01557,0.02839,0.02188
0.04958,0.02904,0.03786,0.04587,0.03461,0.03181,0.03141,0.0315,0.03674,0.03438,0.01864,0.03054,0.02579,0.03953,0.03996,0.03813,0.02604,0.02828,0.01338,0.02864,0.01906
0.0488,0.04945,0.06084,0.04463,0.03707,0.02616,0.02456,0.03111,0.03083,0.03607,0.01769,0.0363,0.02918,0.0382,0.0421,0.04879,0.01823,0.02584,0.01657,0.02304,0.01775
0.05299,0.03105,0.0438,0.04672,0.02944,0.03523,0.01992,0.03206,0.02655,0.03248,0.01439,0.02723,0.02245,0.04309,0.03711,0.03854,0.01459,0.03688,0.01653,0.03232,0.01699
0.04141,0.03456,0.03707,0.03038,0.0229,0.02568,0.01645,0.02411,0.02263,0.02251,0.00932,0.02494,0.02351,0.03702,0.04299,0.04934,0.01352,0.02213,0.01798,0.02631,0.01768
0.03771,0.05287,0.05239,0.0504,0.03011,0.04233,0.02273,0.04882,0.03706,0.03241,0.01135,0.01922,0.01777,0.03304,0.02741,0.0311,0.01217,0.03276,0.02274,0.02133,0.01744
0.04774,0.05446,0.08366,0.06005,0.0378,0.04116,0.01521,0.02714,0.01699,0.04546,0.00861,0.02395,0.01894,0.06222,0.01899,0.02561,0.01011,0.01901,0.02321,0.04236,0.01389
0.03784,0.05297,0.05992,0.0445,0.02774,0.02866,0.01473,0.02589,0.02188,0.02918,0.01024,0.02282,0.02054,0.07501,0.02634,0.03293,0.0108,0.02275,0.01962,0.03771,0.01462
