"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.01093,0.00665,0.00779,0.00517,1.03115,0.00615,0.0045,0.00921,0.00716,0.00509,0.00681,0.00248,0.0055,0.00542,0.06841,0.00542,0.00659,0.00202,0.00554,0.00374,0.00531,0.00432
0.01309,0.00572,0.00699,0.00692,0.67108,0.00572,0.00649,0.01178,0.00757,0.00601,0.00572,0.00194,0.00534,0.00493,0.05373,0.00542,0.00613,0.00272,0.00628,0.00417,0.00616,0.00446
0.01559,0.01085,0.01363,0.16146,0.68369,0.00952,0.00851,0.00815,0.01037,0.01116,0.01193,0.00241,0.00948,0.01007,0.04682,0.00956,0.0115,0.00258,0.00892,0.00575,0.00921,0.00761
0.0165,0.00719,0.00807,0.15184,0.56913,0.00773,0.00869,0.00687,0.01068,0.01215,0.00766,0.00211,0.00822,0.00785,0.05179,0.00639,0.00903,0.0029,0.00775,0.00544,0.00904,0.00611
0.0147,0.0082,0.00988,0.04551,0.5381,0.00681,0.00662,0.00591,0.00791,0.00809,0.00732,0.00293,0.00783,0.00753,0.04217,0.00777,0.01076,0.00202,0.00621,0.00466,0.00695,0.00507
0.01837,0.00949,0.00885,0.03353,0.61713,0.00706,0.00529,0.00866,0.00679,0.00816,0.00746,0.00253,0.0063,0.00628,0.04116,0.01044,0.00854,0.0026,0.00597,0.00536,0.0066,0.00687
0.01078,0.00555,0.0072,0.07395,0.60048,0.00626,0.00884,0.0173,0.00902,0.00841,0.00673,0.00198,0.00605,0.00607,0.04526,0.00551,0.00549,0.0029,0.00804,0.00507,0.00618,0.00484
0.01033,0.0065,0.00851,0.15675,0.42045,0.00572,0.00906,0.00828,0.00951,0.0107,0.00634,0.00188,0.00681,0.0063,0.04005,0.0061,0.008,0.00217,0.00802,0.00483,0.00646,0.00476
0.00908,0.00685,0.00779,0.09283,0.59268,0.00624,0.00637,0.00673,0.0081,0.00713,0.00749,0.00209,0.00661,0.00702,0.03906,0.00665,0.00703,0.00217,0.00634,0.00431,0.00548,0.00444
0.01035,0.00617,0.00599,0.01151,0.62917,0.00523,0.00583,0.00781,0.00673,0.00644,0.00556,0.00176,0.00529,0.00591,0.03605,0.0055,0.00619,0.00262,0.00607,0.00427,0.0053,0.00419
0.01125,0.00681,0.00798,0.00924,0.55586,0.00626,0.00743,0.01084,0.00859,0.00738,0.00749,0.00248,0.00685,0.00657,0.04175,0.00599,0.00726,0.00227,0.00777,0.00489,0.00657,0.00479
